date,GICS Sector,RET_SEC,MKT_SEC
2018-05-31,Utilities,-0.009806404745459237,691540258260000.0
2018-06-29,Communication Services,0.05711688135571003,2013204470556280.0
2018-06-29,Consumer Discretionary,0.020710143015649315,2426334377820110.0
2018-06-29,Consumer Staples,0.050576612026113646,1930093901970000.0
2018-06-29,Energy,0.014287560457425939,1352145407610100.0
2018-06-29,Financials,-0.00812554864320376,3434635155360010.0
2018-06-29,Health Care,0.016716501618476837,2948895085764120.0
2018-06-29,Industrials,-0.027982310975151633,2156953613010810.0
2018-06-29,Information Technology,-0.015097294486436796,4189253385720960.0
2018-06-29,Materials,0.0027493654847563407,395137595605460.0
2018-06-29,Real Estate,0.047019688540473954,687324106895540.0
2018-06-29,Utilities,0.024804130028275806,723195530270000.0
2018-07-31,Communication Services,0.03931499050590084,2070603246017350.0
2018-07-31,Consumer Discretionary,0.019901994974637887,2467197362055970.0
2018-07-31,Consumer Staples,0.03843171410122803,2065949201815420.0
2018-07-31,Energy,0.012354912069969455,1363691624106100.0
2018-07-31,Financials,0.047688602076422344,3574135326009810.0
2018-07-31,Health Care,0.07027029494186679,3143020317447660.0
2018-07-31,Industrials,0.07338107953205165,2293545296380990.0
2018-07-31,Information Technology,0.03320556843165656,4304889869750390.0
2018-07-31,Materials,0.02165279966839822,401986393794470.0
2018-07-31,Real Estate,0.011887776187046714,696530899567600.0
2018-07-31,Utilities,0.017623107598218876,737140162893950.0
2018-08-31,Communication Services,0.020935624976353925,2110229028119500.0
2018-08-31,Consumer Discretionary,0.06971370745367386,2615816218880500.0
2018-08-31,Consumer Staples,0.013697311375236363,2079410957650000.0
2018-08-31,Energy,-0.024758069468933462,1331076782162120.0
2018-08-31,Financials,0.02404414987331322,3632729453633150.0
2018-08-31,Health Care,0.04810014802322371,3271457004419960.0
2018-08-31,Industrials,0.012974182353935413,2308912846657720.0
2018-08-31,Information Technology,0.0948424899552916,4661074292070380.0
2018-08-31,Materials,0.0013100202356063377,398904403853000.0
2018-08-31,Real Estate,0.025110765653372502,717134448965380.0
2018-08-31,Utilities,0.015359413171041085,741544888766050.0
2018-09-28,Communication Services,0.006640647661549326,2118260030329010.0
2018-09-28,Consumer Discretionary,0.0051867666170988674,2609005445402280.0
2018-09-28,Consumer Staples,0.008897143493999938,2082955268049560.0
2018-09-28,Energy,0.026177965073288033,1360978386450000.0
2018-09-28,Financials,-0.01784689243904961,3554897863486790.0
2018-09-28,Health Care,0.0319743483056184,3366581811639650.0
2018-09-28,Industrials,0.022619070675360592,2349082265125730.0
2018-09-28,Information Technology,0.007286784342404438,4641300839912890.0
2018-09-28,Materials,0.0008043244757728284,398642144926190.0
2018-09-28,Real Estate,-0.024022484699582215,696495390502210.0
2018-09-28,Utilities,-0.004343678748248959,737789525896050.0
2018-10-31,Communication Services,-0.04582945336946389,2000941184703460.0
2018-10-31,Consumer Discretionary,-0.1061761882448681,2306433336937880.0
2018-10-31,Consumer Staples,0.03215005134613603,2131632709046030.0
2018-10-31,Energy,-0.10081479035096184,1233196585890000.0
2018-10-31,Financials,-0.051487452894217814,3331638832254980.0
2018-10-31,Health Care,-0.0571862610161859,3151412366959610.0
2018-10-31,Industrials,-0.10262439011248667,2084918681961620.0
2018-10-31,Information Technology,-0.07979111132923457,4233650871955330.0
2018-10-31,Materials,-0.06381685257719422,458792290973680.0
2018-10-31,Real Estate,-0.014987583556604282,684739968060300.0
2018-10-31,Utilities,0.017600296766177793,752446638870000.0
2018-11-30,Communication Services,0.017549048483393746,2033921388009350.0
2018-11-30,Consumer Discretionary,0.03843847260483209,2375354826269140.0
2018-11-30,Consumer Staples,0.01720129218088479,2151480306928620.0
2018-11-30,Energy,-0.009013389075302938,1199618337030000.0
2018-11-30,Financials,0.02337284373883925,3383791571997140.0
2018-11-30,Health Care,0.07697489984108974,3390119406637960.0
2018-11-30,Industrials,0.047824047073929815,2163264679200500.0
2018-11-30,Information Technology,-0.010007715681141149,4124925862537720.0
2018-11-30,Materials,0.022026360170666958,464572825194990.0
2018-11-30,Real Estate,0.05447602762742885,718007674728320.0
2018-11-30,Utilities,0.03561992826927298,764816014449450.0
2018-12-31,Communication Services,-0.06820626821685721,1889848353843540.0
2018-12-31,Consumer Discretionary,-0.08011620422945279,2174194244442890.0
2018-12-31,Consumer Staples,-0.07983385720635337,1962581479232950.0
2018-12-31,Energy,-0.11720963476763774,1055054163790000.0
2018-12-31,Financials,-0.1035023224559494,3020305411253430.0
2018-12-31,Health Care,-0.08250289431998337,3128621603743660.0
2018-12-31,Industrials,-0.10179789518781966,1930144312182380.0
2018-12-31,Information Technology,-0.08477075927200493,3750477087098410.0
2018-12-31,Materials,-0.05921162650068021,433315625111920.0
2018-12-31,Real Estate,-0.06887033381228591,663709314133610.0
2018-12-31,Utilities,-0.040776888137255746,730981057089450.0
2019-01-31,Communication Services,0.07903274769513713,2025677009520060.0
2019-01-31,Consumer Discretionary,0.10701903965417854,2398780098453200.0
2019-01-31,Consumer Staples,0.05539930237505236,2063892320125000.0
2019-01-31,Energy,0.11841044839343866,1173723560496780.0
2019-01-31,Financials,0.09491802531991488,3269560077462950.0
2019-01-31,Health Care,0.047605441078018645,3255138952243430.0
2019-01-31,Industrials,0.11591520264605022,2139364676355770.0
2019-01-31,Information Technology,0.07762110675720736,4028910119505530.0
2019-01-31,Materials,0.06755485169248183,460977163206070.0
2019-01-31,Real Estate,0.10658784155709743,734152570008340.0
2019-01-31,Utilities,0.04070520647120489,763589251230000.0
2019-02-28,Communication Services,0.023164102860688096,2071068792765630.0
2019-02-28,Consumer Discretionary,0.009954876883993751,2407177968047510.0
2019-02-28,Consumer Staples,0.018542945261262538,2091699819900420.0
2019-02-28,Energy,0.035034021247375466,1208512014130000.0
2019-02-28,Financials,0.041414361183793394,3372943871021950.0
2019-02-28,Health Care,0.018929070910739594,3270630280726580.0
2019-02-28,Industrials,0.06610079108597354,2255259119149680.0
2019-02-28,Information Technology,0.06971339224798467,4280054484219240.0
2019-02-28,Materials,0.04072839442154193,474649439621420.0
2019-02-28,Real Estate,0.017657638018793206,746753358633640.0
2019-02-28,Utilities,0.047457995126025415,796783901600000.0
2019-03-29,Communication Services,0.02266378152250121,2079019828113100.0
2019-03-29,Consumer Discretionary,0.04231412670327617,2487819805575540.0
2019-03-29,Consumer Staples,0.04155698584909694,2150641778916640.0
2019-03-29,Energy,0.02349752016025616,1233883828495120.0
2019-03-29,Financials,-0.0074314486664557484,3333465182667660.0
2019-03-29,Health Care,0.004522330172148904,3267320995977110.0
2019-03-29,Industrials,-0.006779586395882218,2228541627432290.0
2019-03-29,Information Technology,0.04909368356767655,4477992352983500.0
2019-03-29,Materials,0.013699225156671616,477119250016070.06
2019-03-29,Real Estate,0.05472338690534609,786031933984460.0
2019-03-29,Utilities,0.028990549491039713,819218345871680.0
2019-04-30,Communication Services,0.04896687484322442,2163436692889480.0
2019-04-30,Consumer Discretionary,0.06189125426047195,2633263421573810.0
2019-04-30,Consumer Staples,0.029522724486429817,2204265266245000.0
2019-04-30,Energy,-0.011745748567201968,1215060893862680.0
2019-04-30,Financials,0.08817993316483114,3596924852465570.0
2019-04-30,Health Care,-0.025355424234446942,3171051244281680.0
2019-04-30,Industrials,0.043754715608057645,2311664262642250.0
2019-04-30,Information Technology,0.07429507605204318,4750715662813870.0
2019-04-30,Materials,0.023157325322567826,583320184205060.0
2019-04-30,Real Estate,-0.0014662610509864385,787505934786190.0
2019-04-30,Utilities,0.017400257644689606,832819406670000.0
2019-05-31,Communication Services,-0.04767682541187417,2057998338308930.0
2019-05-31,Consumer Discretionary,-0.07276849889468887,2428158785372720.0
2019-05-31,Consumer Staples,-0.032137679341711134,2132868000772510.0
2019-05-31,Energy,-0.09674135485578937,1084049971917560.0
2019-05-31,Financials,-0.05115462672898338,3388823563651930.0
2019-05-31,Health Care,-0.01837707476782585,3087990056879880.0
2019-05-31,Industrials,-0.06656250851974431,2204506206513810.0
2019-05-31,Information Technology,-0.09645051332433902,4258872319313710.0
2019-05-31,Materials,-0.06644296014056492,537816766253160.06
2019-05-31,Real Estate,0.017832902946607315,795638190560100.0
2019-05-31,Utilities,-0.013043676853508875,815433861599350.0
2019-06-28,Communication Services,0.0315186463457117,2118545295179810.0
2019-06-28,Consumer Discretionary,0.08079739803846955,2615183664279140.0
2019-06-28,Consumer Staples,0.0561219931153762,2240488758700390.0
2019-06-28,Energy,0.09406392865725982,1181568278542440.0
2019-06-28,Financials,0.06728706759970762,3609100360910610.0
2019-06-28,Health Care,0.064785710965643,3270215748593750.0
2019-06-28,Industrials,0.08282717313718506,2378881906427250.0
2019-06-28,Information Technology,0.09979236454848049,4647867026297890.0
2019-06-28,Materials,0.06193255668677385,748898128063160.0
2019-06-28,Real Estate,0.02229934066861908,810045843752890.0
2019-06-28,Utilities,0.04154749317265911,845756597020000.0
2019-07-31,Communication Services,0.04825661376532474,2200193701685310.0
2019-07-31,Consumer Discretionary,0.012464176350460755,2639686902674980.0
2019-07-31,Consumer Staples,0.02104379680068738,2279318575667980.0
2019-07-31,Energy,-0.01439270810512712,1159184149087560.0
2019-07-31,Financials,0.03129004686224789,3723174289018940.0
2019-07-31,Health Care,-0.00932000937525185,3221684574273950.0
2019-07-31,Industrials,0.0056499162701678166,2416104040065360.0
2019-07-31,Information Technology,0.03740084478456251,4802248969649650.0
2019-07-31,Materials,-0.004549065047391656,739440273304660.0
2019-07-31,Real Estate,0.020667043185742372,828493629175000.0
2019-07-31,Utilities,-0.006821526904672826,840707338255870.0
2019-08-30,Communication Services,-0.0053564691927332885,2184496597075270.0
2019-08-30,Consumer Discretionary,-0.015079495004276392,2583195013028860.0
2019-08-30,Consumer Staples,0.030072894774650645,2331007119190830.0
2019-08-30,Energy,-0.06886132431165172,1072981617185120.0
2019-08-30,Financials,-0.029966355009822022,3587287189575170.0
2019-08-30,Health Care,0.004226351454103549,3212213942986790.0
2019-08-30,Industrials,-0.02264217201733057,2337656446261780.0
2019-08-30,Information Technology,-0.019524724212176672,4697920921634360.0
2019-08-30,Materials,-0.03590085271755075,705850273810000.0
2019-08-30,Real Estate,0.05490791493508067,868666052434350.0
2019-08-30,Utilities,0.04813542020425024,873630945500000.0
2019-09-30,Communication Services,0.015029052144873524,2207557715125030.0
2019-09-30,Consumer Discretionary,0.005162732808859753,2584228161916190.0
2019-09-30,Consumer Staples,0.020360120385898028,2353452096362750.0
2019-09-30,Energy,0.04003406392598252,1111035710307560.0
2019-09-30,Financials,0.027613448721668488,3693335677896630.0
2019-09-30,Health Care,-0.0021061760374682117,3191627887044310.0
2019-09-30,Industrials,0.023045815274078424,2382538882880900.0
2019-09-30,Information Technology,0.0288638687970337,4794262517681650.0
2019-09-30,Materials,0.044136858639535384,733157831799750.0
2019-09-30,Real Estate,0.005972247582122711,868097236380380.0
2019-09-30,Utilities,0.04255657091104366,910779416710530.0
2019-10-31,Communication Services,0.029500873039196025,2261796104398090.0
2019-10-31,Consumer Discretionary,0.014871759410890511,2610097233841360.0
2019-10-31,Consumer Staples,0.0013092871541724362,2349825806536570.0
2019-10-31,Energy,-0.018567511723619548,1097942675792680.0
2019-10-31,Financials,0.028279542822505797,3750981229367810.0
2019-10-31,Health Care,0.056037784989418804,3347245422857760.0
2019-10-31,Industrials,0.010761009600478212,2389986166570840.0
2019-10-31,Information Technology,0.04508503093011942,4986645784750310.0
2019-10-31,Materials,-0.00013473063957519424,730052110352970.0
2019-10-31,Real Estate,-0.001996940700571156,865122247981880.0
2019-10-31,Utilities,-0.008621018347109266,901186847854490.0
2019-11-29,Communication Services,0.032138842559313104,2326864335066920.0
2019-11-29,Consumer Discretionary,0.017061029837994287,2641777290709190.0
2019-11-29,Consumer Staples,0.01879653799907483,2384580777076580.0
2019-11-29,Energy,0.017613253035793894,1105397572304880.0
2019-11-29,Financials,0.05120664500900043,3913737517378840.0
2019-11-29,Health Care,0.056560802361025474,3556669349848200.0
2019-11-29,Industrials,0.04541040939154608,2484740134079370.0
2019-11-29,Information Technology,0.05787569278440587,5257512330723900.0
2019-11-29,Materials,0.0353299035027451,750618216876750.0
2019-11-29,Real Estate,-0.012849332977124877,851423285088070.0
2019-11-29,Utilities,-0.015013763722425027,884142081257760.0
2019-12-31,Communication Services,0.01959923308749963,2365551501777910.0
2019-12-31,Consumer Discretionary,0.03634413006210228,2728167736163850.0
2019-12-31,Consumer Staples,0.019752858168267086,2428822485734970.0
2019-12-31,Energy,0.057903408575518324,1164073308227320.0
2019-12-31,Financials,0.024550743200071688,4074357259476380.0
2019-12-31,Health Care,0.03776229721884515,3678253133073830.0
2019-12-31,Industrials,-0.00014203057982593162,2485455310650850.0
2019-12-31,Information Technology,0.05390316240849074,5506252523000610.0
2019-12-31,Materials,0.031224304518530796,771103760407580.0
2019-12-31,Real Estate,0.01680896395750539,859375611232780.0
2019-12-31,Utilities,0.038034465576914825,912822499350000.0
2020-01-31,Communication Services,0.0217734041607978,2400614304706770.0
2020-01-31,Consumer Discretionary,0.04698611533308007,2818912638075690.0
2020-01-31,Consumer Staples,-0.002698884718190502,2398882128560480.0
2020-01-31,Energy,-0.09633098428763526,1045373800235120.0
2020-01-31,Financials,-0.0007113391938926713,4027216700876420.0
2020-01-31,Health Care,-0.02051420850599562,3604332369496890.0
2020-01-31,Industrials,0.006756404782619775,2485652505621160.0
2020-01-31,Information Technology,0.04121605054222754,5714166877058590.0
2020-01-31,Materials,-0.07306680716674338,709202398943710.0
2020-01-31,Real Estate,0.022041348543837554,879262660123110.0
2020-01-31,Utilities,0.07242680574440949,976135988437760.0
2020-02-28,Communication Services,-0.05280963564774767,2259451786880560.0
2020-02-28,Consumer Discretionary,-0.06733046451119963,2614207513949840.0
2020-02-28,Consumer Staples,-0.07398378121196045,2223032021350770.0
2020-02-28,Energy,-0.1373337779418227,889159327102440.0
2020-02-28,Financials,-0.10434781730274827,3567017765334690.0
2020-02-28,Health Care,-0.060308415292451525,3354902686116390.0
2020-02-28,Industrials,-0.08447274234034462,2260892578999550.0
2020-02-28,Information Technology,-0.06946139118566089,5285553493711090.0
2020-02-28,Materials,-0.08874720526854843,641574590658240.0
2020-02-28,Real Estate,-0.05475301315604699,838748654975120.0
2020-02-28,Utilities,-0.09540045043956913,882094012260340.0
2020-03-31,Communication Services,-0.10849714729409952,1997846136048730.0
2020-03-31,Consumer Discretionary,-0.09997223974093213,2273430540054700.0
2020-03-31,Consumer Staples,-0.039750171288134316,2105061842855840.0
2020-03-31,Energy,-0.31318899535066835,575322031417560.0
2020-03-31,Financials,-0.1914292851528483,2836231294229210.0
2020-03-31,Health Care,-0.0286573494318351,3227542562243840.0
2020-03-31,Industrials,-0.16209733595583214,1864560203557610.0
2020-03-31,Information Technology,-0.07369730978474306,4850895240969870.0
2020-03-31,Materials,-0.14484992268954502,540330852131960.0
2020-03-31,Real Estate,-0.09903933032931021,725292298090530.0
2020-03-31,Utilities,-0.1008651751434242,786715638630000.0
2020-04-30,Communication Services,0.11535507050328386,2286558200114980.0
2020-04-30,Consumer Discretionary,0.23338297848900064,2783272655787000.0
2020-04-30,Consumer Staples,0.07759941054139774,2252701399190480.0
2020-04-30,Energy,0.31040607592492814,740331229715120.0
2020-04-30,Financials,0.12029655751962726,3153265629773730.0
2020-04-30,Health Care,0.13370678925112006,3636976226219260.0
2020-04-30,Industrials,0.09700296332308701,2158748308929060.0
2020-04-30,Information Technology,0.1403411550587988,5526911664123510.0
2020-04-30,Materials,0.1832507541172788,631262910661820.0
2020-04-30,Real Estate,0.09666392620043347,793068382592400.0
2020-04-30,Utilities,0.03866076964773942,815192709670000.0
2020-05-29,Communication Services,0.05873479251486606,2415504459295520.0
2020-05-29,Consumer Discretionary,0.05423872520953335,2916502804580910.0
2020-05-29,Consumer Staples,0.027248164007601657,2305646847470740.0
2020-05-29,Energy,0.034650099602841884,752701238017560.0
2020-05-29,Financials,0.06348214716648232,3323164086776820.0
2020-05-29,Health Care,0.03633733218222632,3774925920348890.0
2020-05-29,Industrials,0.05893121459078592,2269919811972700.0
2020-05-29,Information Technology,0.07096766072512761,5888509198555790.0
2020-05-29,Materials,0.07503134841846508,674141337705450.0
2020-05-29,Real Estate,0.03530270822196236,820433693283510.0
2020-05-29,Utilities,0.04630630349350503,849270289710000.0
2020-06-30,Communication Services,-0.004263703862953267,2397624845075950.0
2020-06-30,Consumer Discretionary,0.07668424159163804,3123598953869720.0
2020-06-30,Consumer Staples,-0.005227839803071477,2283720212485390.0
2020-06-30,Energy,-0.010894719770713277,741936625170000.0
2020-06-30,Financials,0.00840346434945224,3336431967836770.0
2020-06-30,Health Care,-0.019155606343585273,3687364875309190.0
2020-06-30,Industrials,0.019935668490021128,2298981369332580.0
2020-06-30,Information Technology,0.08730754166145456,6350022556213420.0
2020-06-30,Materials,0.028172151155024576,688041777154960.0
2020-06-30,Real Estate,0.013805592443765715,830075737574430.0
2020-06-30,Utilities,-0.04800730759023818,805175584490000.0
2020-07-31,Communication Services,0.05320125964715512,2535107537831210.0
2020-07-31,Consumer Discretionary,0.11591951965743147,3463421597234150.0
2020-07-31,Consumer Staples,0.06801462093011637,2432789220839140.0
2020-07-31,Energy,-0.05306033948368403,698189205312440.0
2020-07-31,Financials,0.035206195940948565,3437774184941180.0
2020-07-31,Health Care,0.06444732848325145,3895014526751930.0
2020-07-31,Industrials,0.0477835205531265,2387015695947500.0
2020-07-31,Information Technology,0.07648104506451228,6771219491687170.0
2020-07-31,Materials,0.06949205802149566,731767965356310.0
2020-07-31,Real Estate,0.048084034974205755,865826899768640.0
2020-07-31,Utilities,0.08117389448470204,892969779766480.0
2020-08-31,Communication Services,0.07774473848729639,2729134690446690.0
2020-08-31,Consumer Discretionary,0.17409825876436807,3969324758340330.0
2020-08-31,Consumer Staples,0.05267741684208376,2552864589110240.0
2020-08-31,Energy,-0.009051580406541918,682962263327320.0
2020-08-31,Financials,0.052396228327785545,3603286064913160.0
2020-08-31,Health Care,0.02804262808538821,3990762712587160.0
2020-08-31,Industrials,0.08911685186960736,2587617611690140.0
2020-08-31,Information Technology,0.13650032555983746,7624059947387960.0
2020-08-31,Materials,0.04825877460340036,763140737022040.0
2020-08-31,Real Estate,0.000647787639859272,869727827542970.0
2020-08-31,Utilities,-0.023287038058035427,866376241436480.0
2020-09-30,Communication Services,-0.050140853547344905,2581213804250070.0
2020-09-30,Consumer Discretionary,-0.052231504220676725,3754997626572050.0
2020-09-30,Consumer Staples,-0.011918370386244555,2511628947599690.0
2020-09-30,Energy,-0.1381305204359819,586146719510000.0
2020-09-30,Financials,-0.0384003097802064,3456210092093550.0
2020-09-30,Health Care,-0.017053403159476996,3909945091976350.0
2020-09-30,Industrials,-0.0006542276364922869,2578419858702230.0
2020-09-30,Information Technology,-0.05301419565307545,7180962853149230.0
2020-09-30,Materials,0.013490535591203398,769786523026080.0
2020-09-30,Real Estate,-0.01200453815077733,853999972706560.0
2020-09-30,Utilities,0.012606339051010303,873319567060000.0
2020-10-30,Communication Services,0.015470224904368883,2598629512173030.0
2020-10-30,Consumer Discretionary,-0.03534494445215068,3615164914068080.0
2020-10-30,Consumer Staples,-0.02263944524599326,2446766505435050.0
2020-10-30,Energy,-0.03064528540662418,568335949400000.0
2020-10-30,Financials,-0.029135424388423623,3354722737900300.0
2020-10-30,Health Care,-0.032691984340824536,3758423217490370.0
2020-10-30,Industrials,-0.003646592504685003,2550981262926960.0
2020-10-30,Information Technology,-0.04200724168435863,6871173559350780.0
2020-10-30,Materials,-0.00816479732683341,759906464637300.0
2020-10-30,Real Estate,-0.033941059431829575,822762947890700.0
2020-10-30,Utilities,0.04869412728562025,915567231247960.0
2020-11-30,Communication Services,0.11850755402015656,2896400049948170.0
2020-11-30,Consumer Discretionary,0.13984989663218725,4051599366612640.0
2020-11-30,Consumer Staples,0.08414583855059933,2642630381388800.0
2020-11-30,Energy,0.28157545651912685,715367537084880.0
2020-11-30,Financials,0.175678982663421,3924895248566040.0
2020-11-30,Health Care,0.10202718952526499,4093332103266020.0
2020-11-30,Industrials,0.17091977085273918,2953038901142560.0
2020-11-30,Information Technology,0.12196061592453658,7641040800479270.0
2020-11-30,Materials,0.1408916719067034,857262697219280.0
2020-11-30,Real Estate,0.079294449053255,882512304195170.0
2020-11-30,Utilities,0.02692437004495737,929277798200000.0
2020-12-31,Communication Services,0.040068691251302954,2992963001252530.0
2020-12-31,Consumer Discretionary,0.061519329602273846,4343218563665590.0
2020-12-31,Consumer Staples,0.01261993239558521,2665260775077140.0
2020-12-31,Energy,0.0418425535497089,741202227890000.0
2020-12-31,Financials,0.06723222247153769,4175718433934100.0
2020-12-31,Health Care,0.03545290478826213,4213978005167180.0
2020-12-31,Industrials,0.01431041644406691,2993670264465130.0
2020-12-31,Information Technology,0.06452565431009247,8083966117132180.0
2020-12-31,Materials,0.03626552577331806,884797696293820.0
2020-12-31,Real Estate,0.011131417916421905,885151659047250.0
2020-12-31,Utilities,0.007973014810380843,933904130300000.0
2021-01-29,Communication Services,-0.009439536422426899,2948177378116020.0
2021-01-29,Consumer Discretionary,0.01710144824140157,4388479701027170.0
2021-01-29,Consumer Staples,-0.04207061783510659,2537391050239900.0
2021-01-29,Energy,0.04238084532188582,786085773892440.0
2021-01-29,Financials,-0.03506209791934731,4007471244101220.0
2021-01-29,Health Care,0.031054208716276753,4299279854655600.0
2021-01-29,Industrials,-0.04020757311307018,2870836728486390.0
2021-01-29,Information Technology,0.008417762416611217,8126465887418670.0
2021-01-29,Materials,-0.010405557973462976,872031357679570.0
2021-01-29,Real Estate,0.004255265022212392,890517523563190.0
2021-01-29,Utilities,-0.011077724186405805,923281547460000.0
2021-02-26,Communication Services,0.06258427481481185,3121066876352890.0
2021-02-26,Consumer Discretionary,-0.002410136627485727,4328774826341860.0
2021-02-26,Consumer Staples,-0.01416350828314301,2479712176567140.0
2021-02-26,Energy,0.21882974296171892,948221374360240.0
2021-02-26,Financials,0.12135430772835436,4471550857587510.0
2021-02-26,Health Care,-0.018142521083431933,4197359087513910.0
2021-02-26,Industrials,0.070642824500024,3057972247746880.0
2021-02-26,Information Technology,0.0036228858389637706,8093880425938050.0
2021-02-26,Materials,0.05564552968397126,893388668600920.0
2021-02-26,Real Estate,0.01834537837624053,898130552992790.0
2021-02-26,Utilities,-0.06121208676347193,865018287310000.0
2021-03-31,Communication Services,0.01899367712480195,3168917857455420.0
2021-03-31,Consumer Discretionary,0.03173835078158409,4445623337154410.0
2021-03-31,Consumer Staples,0.08301312702106037,2678766955061420.0
2021-03-31,Energy,0.04323013820797584,986156312667800.0
2021-03-31,Financials,0.04282842388909209,4649079081129330.0
2021-03-31,Health Care,0.040053951723249,4340025808582120.0
2021-03-31,Industrials,0.08625585746513051,3311269692084930.0
2021-03-31,Information Technology,0.021785576630920928,8240627218771800.0
2021-03-31,Materials,0.08154161630785393,958600516834450.0
2021-03-31,Real Estate,0.06858217497212148,955426809755710.0
2021-03-31,Utilities,0.1068551162300305,955778428760000.0
2021-04-30,Communication Services,0.08568224150416487,3418167717414170.0
2021-04-30,Consumer Discretionary,0.07563774491382148,4779392936047120.0
2021-04-30,Consumer Staples,0.026422705694043147,2727341240676250.0
2021-04-30,Energy,0.011581283428263625,994399219975120.0
2021-04-30,Financials,0.07146820127231959,5003692272369330.0
2021-04-30,Health Care,0.0487203821693053,4526523849132980.0
2021-04-30,Industrials,0.03478317723668166,3410508780196890.0
2021-04-30,Information Technology,0.05286898245065448,8652684597108040.0
2021-04-30,Materials,0.048016627613925084,1002614644449760.0
2021-04-30,Real Estate,0.08451018159841409,1037017230695900.0
2021-04-30,Utilities,0.039102965073151315,992419841722280.1
2021-05-28,Communication Services,0.0005335402669348886,3416209819898250.0
2021-05-28,Consumer Discretionary,-0.04036062436640198,4567786950740460.0
2021-05-28,Consumer Staples,0.018305466162991467,2770391302781780.0
2021-05-28,Energy,0.06268150940734075,1046841854260000.0
2021-05-28,Financials,0.026920650248079627,5109586325083540.0
2021-05-28,Health Care,0.022869235031952487,4613810296350580.0
2021-05-28,Industrials,0.029523008837690615,3498240826663410.0
2021-05-28,Information Technology,-0.0036395534189237384,8601245604533400.0
2021-05-28,Materials,0.06699812889632302,1062206231226760.0
2021-05-28,Real Estate,0.0121176815184059,1050761397829610.0
2021-05-28,Utilities,-0.02653326412153012,959808117764880.0
2021-06-30,Communication Services,0.021090085846638386,3476798205935310.0
2021-06-30,Consumer Discretionary,0.04480252914617689,4793631773925850.0
2021-06-30,Consumer Staples,0.0014893756075336734,2769960355086490.0
2021-06-30,Energy,0.04731216083114148,1092768787542440.0
2021-06-30,Financials,-0.004658273256436078,5071156592549380.0
2021-06-30,Health Care,0.031368019545337945,4722717338130660.0
2021-06-30,Industrials,-0.016409848802034756,3428121524029420.0
2021-06-30,Information Technology,0.07932775194909353,9211819792852230.0
2021-06-30,Materials,-0.05398106523624386,1000233778199960.0
2021-06-30,Real Estate,0.03297178303242764,1080960135914250.0
2021-06-30,Utilities,-0.01768727765567647,939747768027270.0
2021-07-30,Communication Services,0.043232681205570174,3609361515456850.0
2021-07-30,Consumer Discretionary,0.004139278853919776,4800654884768020.0
2021-07-30,Consumer Staples,0.028644521602749946,2824558734081590.0
2021-07-30,Energy,-0.07775074189887617,1007598961147800.0
2021-07-30,Financials,0.00759355670848651,5071378896527120.0
2021-07-30,Health Care,0.06474976655954871,4988526136283730.0
2021-07-30,Industrials,0.013208933464873585,3456173802562170.0
2021-07-30,Information Technology,0.043418232088604396,9594508742849080.0
2021-07-30,Materials,0.021994500771339607,1018776125697660.0
2021-07-30,Real Estate,0.045139665085791814,1128987201241470.0
2021-07-30,Utilities,0.03767659324944689,970200875786720.0
2021-08-31,Communication Services,0.04416194373375764,3759225452095230.0
2021-08-31,Consumer Discretionary,0.03012573499260303,4934564659649900.0
2021-08-31,Consumer Staples,0.010976217869651674,2841403888947760.0
2021-08-31,Energy,-0.02138190397230495,975227200172480.0
2021-08-31,Financials,0.03183479694190179,5185259937868280.0
2021-08-31,Health Care,0.028420369859148895,5104584749490670.0
2021-08-31,Industrials,0.011802675719153798,3481141073652700.0
2021-08-31,Information Technology,0.05240229486791102,1.009421840514008e+16
2021-08-31,Materials,0.017141580230002194,1028243852422640.0
2021-08-31,Real Estate,0.024660898911733793,1159302378400530.0
2021-08-31,Utilities,0.040344711793535624,1004692568960000.0
2021-09-30,Communication Services,-0.05322915304528741,3540197530376670.0
2021-09-30,Consumer Discretionary,-0.01576752178848099,4837679514329460.0
2021-09-30,Consumer Staples,-0.04193098366729522,2711331556740010.0
2021-09-30,Energy,0.09070563260266686,1059108106632480.0
2021-09-30,Financials,-0.02241848125873108,5052724833301630.0
2021-09-30,Health Care,-0.05306028436445652,4817065767646180.0
2021-09-30,Industrials,-0.05284136830583558,3281129741573470.0
2021-09-30,Information Technology,-0.05869292525472449,9467799634165960.0
2021-09-30,Materials,-0.06915726801469292,952292085594110.0
2021-09-30,Real Estate,-0.060567196213352915,1086466759022350.0
2021-09-30,Utilities,-0.0570897158354641,945033877525040.0
2021-10-29,Communication Services,0.04870734546264282,3678768682192960.0
2021-10-29,Consumer Discretionary,0.1332331379106538,5378437044553990.0
2021-10-29,Consumer Staples,0.04812544625880697,2830127125606680.0
2021-10-29,Energy,0.09807201074396824,1178396870059960.0
2021-10-29,Financials,0.05988350375988239,5292233814380960.0
2021-10-29,Health Care,0.05555487004542371,5054269010378230.0
2021-10-29,Industrials,0.07186805197094445,3493376401261510.0
2021-10-29,Information Technology,0.10857223123430543,1.043397653899666e+16
2021-10-29,Materials,0.07766611960074782,1017467018606160.0
2021-10-29,Real Estate,0.0715354585560529,1163372104289890.0
2021-10-29,Utilities,0.05684910187639926,996503990955040.0
2021-11-30,Communication Services,-0.05598259078755067,3468839130721080.5
